token,mean_abs_shap
runway batman garde runway runway heavy detailed textured real avant garde hyperrealistic heavy detailed rick high quality vivid color,0.00019360447832019262
sandworm scene film dune sandworm dune scene scene science fiction film film science fiction fiction,0.002444077723521063
scary photorealistic monster looming hideous monster city scary looming city monster photorealistic large hideous scary looming,0.00016664145518185578
screens painting portrait painting coat computer portrait single smart child computer screens painting stalenhag artstation hdr artstation,0.00032328776427597493
shoe picture garde shoe shoe movie shoe product photo drop shoe photo bape high quality avant garde fifth element,0.0008407247884178994
shoe picture shoe batman garde shoe shoe product photo high quality drop shoe photo rick quality high heavy detailed,0.0008006297377460209
shrek gustav shrek gustav klimt klimt gustav,0.0001646546808029277
soviet propaganda robert mueller propaganda robert mueller soviet hammer sickle collective farm mueller holding sickle realistic propaganda,0.00048541202464139906
starmaker matte painting peter peter elson matte painting starmaker painting peter matte elson,0.0013074680844731854
stars destination painting peter matte painting destination matte peter elson stars painting peter matte elson,0.001402457901631501
statue bearded bronze statue statue moog modular synth unreal modular synth unreal engine synth engine bearded wild,0.0009426925846963888
steampunk himalayan himalayan rocksalt rocksalt lamp lamp pocketwatch moon pocketwatch mist moon intricate hyper buried sands himalayan lamp,0.006684377596091702
steampunk lighthouse bonsai pink bonsai bonsai tree lighthouse blue lighthouse garden intricate lantern candle candle butterfly steampunk,0.00033009319524700064
storm thunder storm overcast thunder namibia sokotra painting sargent low clouds clouds painting clouds hymalaya namibia,0.0005641222680944011
surreal glimpse surreal marshmallow forest darrow floralpunk glimpse universe floralpunk ukiyo art gediminas floralpunk forest forest ice,2.821053082298093e-05
surrealism surreal surreal concept life surrealism surrealism lifelike photorealistic surreal photorealistic digital photorealistic render nature art lifelike,0.0017728153842148232
surrealism surreal surreal concept surrealism theory surrealism surreal photorealistic digital lifelike photorealistic photorealistic painting aesthetic digital painting,0.0007642107603022047
surrealism surreal venusian cloud surrealism render venusian surreal concept photorealistic digital lifelike photorealistic surreal farming surrealism digital painting,0.0020244384457307053
synthesizer unreal synthesizer unreal engine marble statue modular synthesizer statue depicting depicting bearded statue playing modular man playing,0.0005671197708459717
tall castle castle enclosed castle wooden churches houses built churches domes log houses houses hills slavic churches,0.0012220464758427145
tall castle castle enclosed castle wooden churches houses built log houses churches domes houses hills slavic domes log,0.002366893537904899
timescape matte painting peter matte painting peter elson painting timescape matte peter elson,0.00016231453294640583
ufo ignoring ufo entries sony phyics entries world photography photography awards sony world phyics laws phyics sony,0.00011449998568458157
ufo uap ufo entries sony uap phyics entries uap ignoring photography awards sony world sony phyics,0.00031909618633115623
uncanny painting beasts whimsy mythical beasts whimsy surreal strange mythical dark uncanny mythical uncanny painting ronny ronny khalil,0.00033887105898577755
uncanny painting whimsical fiery alchemical creatures creatures surreal fiery alchemical dark uncanny painting painting ronny uncanny surreal dark,0.013117480305625918
unseen god painting deviantart deviantart cinematic photorealistic photorealistic named illustration digital painting deviantart cinematic unseen illustration high,0.0005525437703771285
watching ufo ufo ufo large silhouette person world photography silhouette natural scene person watching photography scene entries,0.0014859427497460787
waves surrealism surrealism surreal render aquatic surrealism surreal concept lifelike photorealistic photorealistic digital surreal digital painting photorealistic,0.0006142373355478407
waves surrealism surrealism surreal render aquatic surrealism surreal concept lifelike photorealistic surreal photorealistic digital aquatic creatures photorealistic,0.0009609308615882834
weta portrait disney weta disney art artgerm digital painting illustration art art smooth weta art portrait beautiful,0.000378388001269936
whirlwind souls art fantasy intricate art art concept art loish fantasy whirlwind hologram dreads souls artstation,0.0011085150028031017
wonderdream faeries wonderdream faeries lady faeries feather wing fanart behance lady feather painting fantasy borderlands feng lighting butterfly,0.0008718141445801535
zbrush mannerism mannerism illustrated artstation zbrush amalgamation earth zbrush trending artstation illustrated artstation mannerism illustrated richard,0.00045348854407547753
zelda fantasy zelda fantasy art giant golem golem greeble gemstone art giant wood rock golem troll gemstone global,0.0014047870213321951
